date,family,sales
2015-02-15,BEVERAGES,2419.0
2015-02-15,BEVERAGES,1884.0
2015-02-15,BEVERAGES,2612.0
2015-02-15,BEVERAGES,878.0
2015-02-15,BEVERAGES,851.0
2015-02-15,BEVERAGES,1014.0
2015-02-15,BEVERAGES,960.0
2015-02-15,BEVERAGES,1028.0
2015-02-15,BEVERAGES,914.0
2015-02-15,BEVERAGES,0.0
2015-02-15,BEVERAGES,2413.0
2015-02-15,BEVERAGES,4325.0
2015-02-15,BEVERAGES,3377.0
2015-02-15,BEVERAGES,2717.0
2015-02-15,BEVERAGES,3485.0
2015-02-15,BEVERAGES,2207.0
2015-02-15,BEVERAGES,3578.0
2015-02-15,BEVERAGES,977.0
2015-02-15,BEVERAGES,1590.0
2015-02-15,BEVERAGES,1909.0
2015-02-15,BEVERAGES,0.0
2015-02-15,BEVERAGES,963.0
2015-02-15,BEVERAGES,829.0
2015-02-15,BEVERAGES,1329.0
2015-02-15,BEVERAGES,1213.0
2015-02-15,BEVERAGES,1728.0
2015-02-15,BEVERAGES,1203.0
2015-02-16,BEVERAGES,397.0
2015-02-16,BEVERAGES,407.0
2015-02-16,BEVERAGES,3506.0
2015-02-16,BEVERAGES,714.0
2015-02-16,BEVERAGES,663.0
2015-02-16,BEVERAGES,413.0
2015-02-16,BEVERAGES,500.0
2015-02-16,BEVERAGES,598.0
2015-02-16,BEVERAGES,1265.0
2015-02-16,BEVERAGES,899.0
2015-02-16,BEVERAGES,2599.0
2015-02-16,BEVERAGES,1289.0
2015-02-16,BEVERAGES,1779.0
2015-02-16,BEVERAGES,0.0
2015-02-16,BEVERAGES,0.0
2015-02-16,BEVERAGES,607.0
2015-02-16,BEVERAGES,1148.0
2015-02-16,BEVERAGES,3293.0
2015-02-16,BEVERAGES,352.0
2015-02-16,BEVERAGES,1752.0
2015-02-16,BEVERAGES,1018.0
2015-02-16,BEVERAGES,0.0
2015-02-16,BEVERAGES,3268.0
2015-02-16,BEVERAGES,453.0
2015-02-16,BEVERAGES,870.0
2015-02-16,BEVERAGES,207.0
2015-02-16,BEVERAGES,539.0
2015-02-16,BEVERAGES,1166.0
2015-02-16,BEVERAGES,1694.0
2015-02-16,BEVERAGES,2405.0
2015-02-16,BEVERAGES,727.0
2015-02-16,BEVERAGES,598.0
2015-02-16,BEVERAGES,815.0
2015-02-16,BEVERAGES,1067.0
2015-02-16,BEVERAGES,832.0
2015-02-16,BEVERAGES,850.0
2015-02-16,BEVERAGES,0.0
2015-02-16,BEVERAGES,2965.0
2015-02-16,BEVERAGES,4713.0
2015-02-16,BEVERAGES,3502.0
2015-02-16,BEVERAGES,2829.0
2015-02-16,BEVERAGES,4050.0
2015-02-16,BEVERAGES,2116.0
2015-02-16,BEVERAGES,3701.0
2015-02-16,BEVERAGES,735.0
2015-02-16,BEVERAGES,1966.0
2015-02-16,BEVERAGES,2134.0
2015-02-16,BEVERAGES,0.0
2015-02-16,BEVERAGES,653.0
2015-02-16,BEVERAGES,683.0
2015-02-16,BEVERAGES,1435.0
2015-02-16,BEVERAGES,1659.0
2015-02-16,BEVERAGES,1760.0
2015-02-16,BEVERAGES,1411.0
2015-02-17,BEVERAGES,318.0
2015-02-17,BEVERAGES,473.0
2015-02-17,BEVERAGES,2496.0
2015-02-17,BEVERAGES,673.0
2015-02-17,BEVERAGES,729.0
2015-02-17,BEVERAGES,458.0
2015-02-17,BEVERAGES,540.0
2015-02-17,BEVERAGES,615.0
2015-02-17,BEVERAGES,1335.0
2015-02-17,BEVERAGES,811.0
2015-02-17,BEVERAGES,2830.0
2015-02-17,BEVERAGES,1574.0
2015-02-17,BEVERAGES,1854.0
2015-02-17,BEVERAGES,0.0
2015-02-17,BEVERAGES,0.0
2015-02-17,BEVERAGES,557.0
2015-02-17,BEVERAGES,1606.0
2015-02-17,BEVERAGES,1560.0
2015-02-17,BEVERAGES,317.0
2015-02-17,BEVERAGES,2456.0
2015-02-17,BEVERAGES,1767.0
2015-02-17,BEVERAGES,0.0
2015-02-17,BEVERAGES,4606.0
2015-02-17,BEVERAGES,767.0
2015-02-17,BEVERAGES,926.0
2015-02-17,BEVERAGES,284.0
2015-02-17,BEVERAGES,685.0
2015-02-17,BEVERAGES,1460.0
2015-02-17,BEVERAGES,1155.0
2015-02-17,BEVERAGES,1547.0
2015-02-17,BEVERAGES,948.0
2015-02-17,BEVERAGES,706.0
2015-02-17,BEVERAGES,1169.0
2015-02-17,BEVERAGES,1361.0
2015-02-17,BEVERAGES,776.0
2015-02-17,BEVERAGES,959.0
2015-02-17,BEVERAGES,0.0
2015-02-17,BEVERAGES,2496.0
2015-02-17,BEVERAGES,5315.0
2015-02-17,BEVERAGES,4178.0
2015-02-17,BEVERAGES,3275.0
2015-02-17,BEVERAGES,4384.0
2015-02-17,BEVERAGES,2447.0
2015-02-17,BEVERAGES,4129.0
2015-02-17,BEVERAGES,756.0
2015-02-17,BEVERAGES,1629.0
2015-02-17,BEVERAGES,2645.0
2015-02-17,BEVERAGES,0.0
2015-02-17,BEVERAGES,894.0
2015-02-17,BEVERAGES,790.0
2015-02-17,BEVERAGES,2013.0
2015-02-17,BEVERAGES,2170.0
2015-02-17,BEVERAGES,2268.0
2015-02-17,BEVERAGES,1486.0
2015-02-18,BEVERAGES,1103.0
2015-02-18,BEVERAGES,500.0
2015-02-18,BEVERAGES,2849.0
2015-02-18,BEVERAGES,733.0
2015-02-18,BEVERAGES,945.0
2015-02-18,BEVERAGES,521.0
2015-02-18,BEVERAGES,678.0
2015-02-18,BEVERAGES,492.0
2015-02-18,BEVERAGES,1097.0
2015-02-18,BEVERAGES,771.0
2015-02-18,BEVERAGES,1931.0
2015-02-18,BEVERAGES,1108.0
2015-02-18,BEVERAGES,1001.0
2015-02-18,BEVERAGES,0.0
2015-02-18,BEVERAGES,0.0
2015-02-18,BEVERAGES,508.0
2015-02-18,BEVERAGES,1782.0
2015-02-18,BEVERAGES,2129.0
2015-02-18,BEVERAGES,356.0
2015-02-18,BEVERAGES,1752.0
2015-02-18,BEVERAGES,1048.0
2015-02-18,BEVERAGES,0.0
2015-02-18,BEVERAGES,3399.0
2015-02-18,BEVERAGES,512.0
2015-02-18,BEVERAGES,722.0
2015-02-18,BEVERAGES,288.0
2015-02-18,BEVERAGES,740.0
2015-02-18,BEVERAGES,1695.0
2015-02-18,BEVERAGES,953.0
2015-02-18,BEVERAGES,1577.0
2015-02-18,BEVERAGES,1566.0
2015-02-18,BEVERAGES,891.0
2015-02-18,BEVERAGES,2057.0
2015-02-18,BEVERAGES,921.0
2015-02-18,BEVERAGES,1525.0
2015-02-18,BEVERAGES,861.0
2015-02-18,BEVERAGES,0.0
2015-02-18,BEVERAGES,3500.0
2015-02-18,BEVERAGES,4695.0
2015-02-18,BEVERAGES,3252.0
2015-02-18,BEVERAGES,2344.0
2015-02-18,BEVERAGES,3232.0
2015-02-18,BEVERAGES,1730.0
2015-02-18,BEVERAGES,3749.0
2015-02-18,BEVERAGES,965.0
2015-02-18,BEVERAGES,2034.0
2015-02-18,BEVERAGES,2555.0
2015-02-18,BEVERAGES,0.0
2015-02-18,BEVERAGES,652.0
2015-02-18,BEVERAGES,763.0
2015-02-18,BEVERAGES,1452.0
2015-02-18,BEVERAGES,2459.0
2015-02-18,BEVERAGES,2025.0
2015-02-18,BEVERAGES,1653.0
2015-02-19,BEVERAGES,685.0
2015-02-19,BEVERAGES,261.0
2015-02-19,BEVERAGES,1701.0
2015-02-19,BEVERAGES,884.0
2015-02-19,BEVERAGES,632.0
2015-02-19,BEVERAGES,521.0
2015-02-19,BEVERAGES,703.0
2015-02-19,BEVERAGES,422.0
2015-02-19,BEVERAGES,883.0
2015-02-19,BEVERAGES,639.0
2015-02-19,BEVERAGES,1772.0
2015-02-19,BEVERAGES,837.0
2015-02-19,BEVERAGES,1140.0
2015-02-19,BEVERAGES,0.0
2015-02-19,BEVERAGES,0.0
2015-02-19,BEVERAGES,655.0
2015-02-19,BEVERAGES,1821.0
2015-02-19,BEVERAGES,1181.0
2015-02-19,BEVERAGES,304.0
2015-02-19,BEVERAGES,1177.0
2015-02-19,BEVERAGES,890.0
2015-02-19,BEVERAGES,0.0
2015-02-19,BEVERAGES,2967.0
2015-02-19,BEVERAGES,577.0
2015-02-19,BEVERAGES,688.0
2015-02-19,BEVERAGES,235.0
2015-02-19,BEVERAGES,654.0
2015-02-19,BEVERAGES,1377.0
2015-02-19,BEVERAGES,927.0
2015-02-19,BEVERAGES,1731.0
2015-02-19,BEVERAGES,1235.0
2015-02-19,BEVERAGES,757.0
2015-02-19,BEVERAGES,2575.0
2015-02-19,BEVERAGES,898.0
2015-02-19,BEVERAGES,1295.0
2015-02-19,BEVERAGES,637.0
2015-02-19,BEVERAGES,0.0
2015-02-19,BEVERAGES,2612.0
2015-02-19,BEVERAGES,3417.0
2015-02-19,BEVERAGES,2370.0
2015-02-19,BEVERAGES,1575.0
2015-02-19,BEVERAGES,2749.0
2015-02-19,BEVERAGES,1188.0
2015-02-19,BEVERAGES,3070.0
2015-02-19,BEVERAGES,651.0
2015-02-19,BEVERAGES,1522.0
2015-02-19,BEVERAGES,2192.0
2015-02-19,BEVERAGES,0.0
2015-02-19,BEVERAGES,615.0
2015-02-19,BEVERAGES,791.0
2015-02-19,BEVERAGES,1136.0
2015-02-19,BEVERAGES,1584.0
2015-02-19,BEVERAGES,1313.0
2015-02-19,BEVERAGES,1023.0
2015-02-20,BEVERAGES,1135.0
2015-02-20,BEVERAGES,328.0
2015-02-20,BEVERAGES,4184.0
2015-02-20,BEVERAGES,738.0
2015-02-20,BEVERAGES,952.0
2015-02-20,BEVERAGES,456.0
2015-02-20,BEVERAGES,818.0
2015-02-20,BEVERAGES,633.0
2015-02-20,BEVERAGES,871.0
2015-02-20,BEVERAGES,882.0
2015-02-20,BEVERAGES,2090.0
2015-02-20,BEVERAGES,1412.0
2015-02-20,BEVERAGES,1102.0
2015-02-20,BEVERAGES,0.0
2015-02-20,BEVERAGES,0.0
2015-02-20,BEVERAGES,613.0
2015-02-20,BEVERAGES,2141.0
2015-02-20,BEVERAGES,2009.0
2015-02-20,BEVERAGES,258.0
2015-02-20,BEVERAGES,1136.0
2015-02-20,BEVERAGES,849.0
2015-02-20,BEVERAGES,0.0
2015-02-20,BEVERAGES,4098.0
2015-02-20,BEVERAGES,700.0
2015-02-20,BEVERAGES,938.0
2015-02-20,BEVERAGES,276.0
2015-02-20,BEVERAGES,855.0
2015-02-20,BEVERAGES,1756.0
2015-02-20,BEVERAGES,1681.0
2015-02-20,BEVERAGES,1545.0
2015-02-20,BEVERAGES,1407.0
2015-02-20,BEVERAGES,866.0
2015-02-20,BEVERAGES,1832.0
2015-02-20,BEVERAGES,977.0
2015-02-20,BEVERAGES,1433.0
2015-02-20,BEVERAGES,810.0
2015-02-20,BEVERAGES,0.0
2015-02-20,BEVERAGES,2381.0
2015-02-20,BEVERAGES,4060.0
2015-02-20,BEVERAGES,3648.0
2015-02-20,BEVERAGES,2622.0
2015-02-20,BEVERAGES,3674.0
2015-02-20,BEVERAGES,1657.0
2015-02-20,BEVERAGES,3460.0
2015-02-20,BEVERAGES,845.0
2015-02-20,BEVERAGES,1854.0
2015-02-20,BEVERAGES,2815.0
2015-02-20,BEVERAGES,0.0
2015-02-20,BEVERAGES,582.0
2015-02-20,BEVERAGES,1149.0
2015-02-20,BEVERAGES,1535.0
2015-02-20,BEVERAGES,2329.0
2015-02-20,BEVERAGES,2092.0
2015-02-20,BEVERAGES,1123.0
2015-02-21,BEVERAGES,1235.0
2015-02-21,BEVERAGES,743.0
2015-02-21,BEVERAGES,3042.0
2015-02-21,BEVERAGES,1210.0
2015-02-21,BEVERAGES,1412.0
2015-02-21,BEVERAGES,680.0
2015-02-21,BEVERAGES,808.0
2015-02-21,BEVERAGES,673.0
2015-02-21,BEVERAGES,1598.0
2015-02-21,BEVERAGES,1011.0
2015-02-21,BEVERAGES,2797.0
2015-02-21,BEVERAGES,1752.0
2015-02-21,BEVERAGES,1895.0
2015-02-21,BEVERAGES,0.0
2015-02-21,BEVERAGES,0.0
2015-02-21,BEVERAGES,847.0
2015-02-21,BEVERAGES,1902.0
2015-02-21,BEVERAGES,1892.0
2015-02-21,BEVERAGES,392.0
2015-02-21,BEVERAGES,1767.0
2015-02-21,BEVERAGES,1249.0
2015-02-21,BEVERAGES,0.0
2015-02-21,BEVERAGES,5747.0
2015-02-21,BEVERAGES,645.0
2015-02-21,BEVERAGES,1088.0
2015-02-21,BEVERAGES,292.0
2015-02-21,BEVERAGES,849.0
2015-02-21,BEVERAGES,1673.0
2015-02-21,BEVERAGES,996.0
2015-02-21,BEVERAGES,1953.0
2015-02-21,BEVERAGES,1626.0
2015-02-21,BEVERAGES,1310.0
2015-02-21,BEVERAGES,3114.0
2015-02-21,BEVERAGES,1354.0
2015-02-21,BEVERAGES,1257.0
2015-02-21,BEVERAGES,912.0
2015-02-21,BEVERAGES,0.0
2015-02-21,BEVERAGES,2161.0
2015-02-21,BEVERAGES,6491.0
2015-02-21,BEVERAGES,4760.0
2015-02-21,BEVERAGES,3607.0
2015-02-21,BEVERAGES,4871.0
2015-02-21,BEVERAGES,2960.0
2015-02-21,BEVERAGES,4722.0
2015-02-21,BEVERAGES,991.0
2015-02-21,BEVERAGES,2527.0
2015-02-21,BEVERAGES,3457.0
2015-02-21,BEVERAGES,0.0
2015-02-21,BEVERAGES,818.0
2015-02-21,BEVERAGES,812.0
2015-02-21,BEVERAGES,1888.0
2015-02-21,BEVERAGES,2315.0
2015-02-21,BEVERAGES,2862.0
2015-02-21,BEVERAGES,2374.0
2015-02-22,BEVERAGES,490.0
2015-02-22,BEVERAGES,771.0
2015-02-22,BEVERAGES,3808.0
2015-02-22,BEVERAGES,1745.0
2015-02-22,BEVERAGES,1096.0
2015-02-22,BEVERAGES,551.0
2015-02-22,BEVERAGES,834.0
2015-02-22,BEVERAGES,759.0
2015-02-22,BEVERAGES,3040.0
2015-02-22,BEVERAGES,1564.0
2015-02-22,BEVERAGES,1712.0
2015-02-22,BEVERAGES,2221.0
2015-02-22,BEVERAGES,2683.0
2015-02-22,BEVERAGES,0.0
2015-02-22,BEVERAGES,0.0
2015-02-22,BEVERAGES,940.0
2015-02-22,BEVERAGES,2231.0
2015-02-22,BEVERAGES,1130.0
2015-02-22,BEVERAGES,533.0
2015-02-22,BEVERAGES,2513.0
2015-02-22,BEVERAGES,2348.0
2015-02-22,BEVERAGES,0.0
2015-02-22,BEVERAGES,6491.0
2015-02-22,BEVERAGES,728.0
2015-02-22,BEVERAGES,1713.0
2015-02-22,BEVERAGES,342.0
2015-02-22,BEVERAGES,1034.0
2015-02-22,BEVERAGES,2402.0
2015-02-22,BEVERAGES,830.0
2015-02-22,BEVERAGES,2174.0
2015-02-22,BEVERAGES,1546.0
2015-02-22,BEVERAGES,1736.0
2015-02-22,BEVERAGES,1651.0
2015-02-22,BEVERAGES,2257.0
2015-02-22,BEVERAGES,1615.0
2015-02-22,BEVERAGES,1291.0
2015-02-22,BEVERAGES,0.0
2015-02-22,BEVERAGES,2256.0
2015-02-22,BEVERAGES,8263.0
2015-02-22,BEVERAGES,7728.0
2015-02-22,BEVERAGES,5737.0
2015-02-22,BEVERAGES,6744.0
2015-02-22,BEVERAGES,4342.0
2015-02-22,BEVERAGES,6562.0
2015-02-22,BEVERAGES,1193.0
2015-02-22,BEVERAGES,3048.0
2015-02-22,BEVERAGES,2961.0
2015-02-22,BEVERAGES,0.0
2015-02-22,BEVERAGES,992.0
2015-02-22,BEVERAGES,887.0
2015-02-22,BEVERAGES,3272.0
2015-02-22,BEVERAGES,2520.0
2015-02-22,BEVERAGES,3297.0
2015-02-22,BEVERAGES,2978.0
2015-02-23,BEVERAGES,984.0
2015-02-23,BEVERAGES,449.0
2015-02-23,BEVERAGES,2516.0
2015-02-23,BEVERAGES,898.0
2015-02-23,BEVERAGES,1151.0
2015-02-23,BEVERAGES,472.0
2015-02-23,BEVERAGES,710.0
2015-02-23,BEVERAGES,528.0
2015-02-23,BEVERAGES,1440.0
2015-02-23,BEVERAGES,753.0
2015-02-23,BEVERAGES,1678.0
2015-02-23,BEVERAGES,906.0
2015-02-23,BEVERAGES,983.0
2015-02-23,BEVERAGES,0.0
2015-02-23,BEVERAGES,0.0
2015-02-23,BEVERAGES,581.0
2015-02-23,BEVERAGES,1583.0
2015-02-23,BEVERAGES,792.0
2015-02-23,BEVERAGES,616.0
2015-02-23,BEVERAGES,1179.0
2015-02-23,BEVERAGES,1102.0
2015-02-23,BEVERAGES,0.0
2015-02-23,BEVERAGES,3339.0
2015-02-23,BEVERAGES,375.0
2015-02-23,BEVERAGES,670.0
2015-02-23,BEVERAGES,268.0
2015-02-23,BEVERAGES,630.0
2015-02-23,BEVERAGES,1694.0
2015-02-23,BEVERAGES,995.0
2015-02-23,BEVERAGES,1683.0
2015-02-23,BEVERAGES,1293.0
2015-02-23,BEVERAGES,1017.0
2015-02-23,BEVERAGES,2215.0
2015-02-23,BEVERAGES,946.0
2015-02-23,BEVERAGES,1133.0
2015-02-23,BEVERAGES,780.0
2015-02-23,BEVERAGES,0.0
2015-02-23,BEVERAGES,2591.0
2015-02-23,BEVERAGES,4048.0
2015-02-23,BEVERAGES,2918.0
2015-02-23,BEVERAGES,1924.0
2015-02-23,BEVERAGES,2807.0
2015-02-23,BEVERAGES,1339.0
2015-02-23,BEVERAGES,3523.0
2015-02-23,BEVERAGES,719.0
2015-02-23,BEVERAGES,1656.0
2015-02-23,BEVERAGES,2038.0
2015-02-23,BEVERAGES,0.0
2015-02-23,BEVERAGES,460.0
2015-02-23,BEVERAGES,713.0
2015-02-23,BEVERAGES,1187.0
2015-02-23,BEVERAGES,2205.0
2015-02-23,BEVERAGES,1745.0
2015-02-23,BEVERAGES,1215.0
2015-02-24,BEVERAGES,965.0
2015-02-24,BEVERAGES,401.0
2015-02-24,BEVERAGES,1935.0
2015-02-24,BEVERAGES,1162.0
2015-02-24,BEVERAGES,866.0
2015-02-24,BEVERAGES,329.0
2015-02-24,BEVERAGES,731.0
2015-02-24,BEVERAGES,440.0
2015-02-24,BEVERAGES,1476.0
2015-02-24,BEVERAGES,990.0
2015-02-24,BEVERAGES,1545.0
2015-02-24,BEVERAGES,1018.0
2015-02-24,BEVERAGES,947.0
2015-02-24,BEVERAGES,0.0
2015-02-24,BEVERAGES,0.0
2015-02-24,BEVERAGES,552.0
2015-02-24,BEVERAGES,1537.0
2015-02-24,BEVERAGES,875.0
2015-02-24,BEVERAGES,275.0
2015-02-24,BEVERAGES,1211.0
2015-02-24,BEVERAGES,1294.0
2015-02-24,BEVERAGES,0.0
2015-02-24,BEVERAGES,3275.0
2015-02-24,BEVERAGES,571.0
2015-02-24,BEVERAGES,1020.0
2015-02-24,BEVERAGES,213.0
2015-02-24,BEVERAGES,665.0
2015-02-24,BEVERAGES,1580.0
2015-02-24,BEVERAGES,745.0
2015-02-24,BEVERAGES,1389.0
2015-02-24,BEVERAGES,1010.0
2015-02-24,BEVERAGES,656.0
2015-02-24,BEVERAGES,1338.0
2015-02-24,BEVERAGES,945.0
2015-02-24,BEVERAGES,1198.0
2015-02-24,BEVERAGES,584.0
2015-02-24,BEVERAGES,0.0
2015-02-24,BEVERAGES,2639.0
2015-02-24,BEVERAGES,4410.0
2015-02-24,BEVERAGES,2280.0
2015-02-24,BEVERAGES,1813.0
2015-02-24,BEVERAGES,2519.0
2015-02-24,BEVERAGES,1282.0
2015-02-24,BEVERAGES,2781.0
2015-02-24,BEVERAGES,630.0
2015-02-24,BEVERAGES,1505.0
2015-02-24,BEVERAGES,1721.0
2015-02-24,BEVERAGES,0.0
2015-02-24,BEVERAGES,446.0
2015-02-24,BEVERAGES,894.0
2015-02-24,BEVERAGES,1580.0
2015-02-24,BEVERAGES,1868.0
2015-02-24,BEVERAGES,1648.0
2015-02-24,BEVERAGES,1413.0
2015-02-25,BEVERAGES,990.0
2015-02-25,BEVERAGES,368.0
2015-02-25,BEVERAGES,2408.0
2015-02-25,BEVERAGES,901.0
2015-02-25,BEVERAGES,742.0
2015-02-25,BEVERAGES,379.0
2015-02-25,BEVERAGES,638.0
2015-02-25,BEVERAGES,488.0
2015-02-25,BEVERAGES,645.0
2015-02-25,BEVERAGES,653.0
2015-02-25,BEVERAGES,1215.0
2015-02-25,BEVERAGES,1375.0
2015-02-25,BEVERAGES,697.0
2015-02-25,BEVERAGES,0.0
2015-02-25,BEVERAGES,0.0
2015-02-25,BEVERAGES,718.0
2015-02-25,BEVERAGES,1531.0
2015-02-25,BEVERAGES,1102.0
2015-02-25,BEVERAGES,262.0
2015-02-25,BEVERAGES,1237.0
2015-02-25,BEVERAGES,818.0
2015-02-25,BEVERAGES,0.0
2015-02-25,BEVERAGES,3532.0
2015-02-25,BEVERAGES,501.0
2015-02-25,BEVERAGES,583.0
2015-02-25,BEVERAGES,230.0
2015-02-25,BEVERAGES,576.0
2015-02-25,BEVERAGES,1156.0
2015-02-25,BEVERAGES,672.0
2015-02-25,BEVERAGES,1751.0
2015-02-25,BEVERAGES,1246.0
2015-02-25,BEVERAGES,776.0
2015-02-25,BEVERAGES,916.0
2015-02-25,BEVERAGES,1073.0
2015-02-25,BEVERAGES,1060.0
2015-02-25,BEVERAGES,734.0
2015-02-25,BEVERAGES,0.0
2015-02-25,BEVERAGES,2246.0
2015-02-25,BEVERAGES,3725.0
2015-02-25,BEVERAGES,2813.0
2015-02-25,BEVERAGES,1394.0
2015-02-25,BEVERAGES,2734.0
2015-02-25,BEVERAGES,1180.0
2015-02-25,BEVERAGES,2648.0
2015-02-25,BEVERAGES,663.0
2015-02-25,BEVERAGES,1373.0
2015-02-25,BEVERAGES,2053.0
2015-02-25,BEVERAGES,0.0
2015-02-25,BEVERAGES,485.0
2015-02-25,BEVERAGES,479.0
2015-02-25,BEVERAGES,1359.0
2015-02-25,BEVERAGES,2128.0
2015-02-25,BEVERAGES,1890.0
2015-02-25,BEVERAGES,965.0
2015-02-26,BEVERAGES,1007.0
2015-02-26,BEVERAGES,443.0
2015-02-26,BEVERAGES,2164.0
2015-02-26,BEVERAGES,673.0
2015-02-26,BEVERAGES,774.0
2015-02-26,BEVERAGES,417.0
2015-02-26,BEVERAGES,635.0
2015-02-26,BEVERAGES,393.0
2015-02-26,BEVERAGES,737.0
2015-02-26,BEVERAGES,767.0
2015-02-26,BEVERAGES,1242.0
2015-02-26,BEVERAGES,867.0
2015-02-26,BEVERAGES,736.0
2015-02-26,BEVERAGES,0.0
2015-02-26,BEVERAGES,0.0
2015-02-26,BEVERAGES,464.0
2015-02-26,BEVERAGES,1361.0
2015-02-26,BEVERAGES,985.0
2015-02-26,BEVERAGES,248.0
2015-02-26,BEVERAGES,886.0
2015-02-26,BEVERAGES,603.0
2015-02-26,BEVERAGES,0.0
2015-02-26,BEVERAGES,3542.0
2015-02-26,BEVERAGES,537.0
2015-02-26,BEVERAGES,802.0
2015-02-26,BEVERAGES,150.0
2015-02-26,BEVERAGES,388.0
2015-02-26,BEVERAGES,1032.0
2015-02-26,BEVERAGES,721.0
2015-02-26,BEVERAGES,1208.0
2015-02-26,BEVERAGES,922.0
2015-02-26,BEVERAGES,495.0
2015-02-26,BEVERAGES,734.0
2015-02-26,BEVERAGES,785.0
2015-02-26,BEVERAGES,909.0
2015-02-26,BEVERAGES,700.0
2015-02-26,BEVERAGES,0.0
2015-02-26,BEVERAGES,2215.0
2015-02-26,BEVERAGES,3124.0
2015-02-26,BEVERAGES,2241.0
2015-02-26,BEVERAGES,1422.0
2015-02-26,BEVERAGES,2073.0
2015-02-26,BEVERAGES,1069.0
2015-02-26,BEVERAGES,2354.0
2015-02-26,BEVERAGES,518.0
2015-02-26,BEVERAGES,1226.0
2015-02-26,BEVERAGES,1921.0
2015-02-26,BEVERAGES,0.0
2015-02-26,BEVERAGES,524.0
2015-02-26,BEVERAGES,540.0
2015-02-26,BEVERAGES,1032.0
2015-02-26,BEVERAGES,1688.0
2015-02-26,BEVERAGES,1635.0
2015-02-26,BEVERAGES,935.0
2015-02-27,BEVERAGES,1093.0
2015-02-27,BEVERAGES,326.0
2015-02-27,BEVERAGES,3061.0
2015-02-27,BEVERAGES,892.0
2015-02-27,BEVERAGES,998.0
2015-02-27,BEVERAGES,379.0
2015-02-27,BEVERAGES,604.0
2015-02-27,BEVERAGES,443.0
2015-02-27,BEVERAGES,976.0
2015-02-27,BEVERAGES,885.0
2015-02-27,BEVERAGES,1164.0
2015-02-27,BEVERAGES,1188.0
2015-02-27,BEVERAGES,849.0
2015-02-27,BEVERAGES,0.0
2015-02-27,BEVERAGES,0.0
2015-02-27,BEVERAGES,576.0
2015-02-27,BEVERAGES,1903.0
2015-02-27,BEVERAGES,2683.0
2015-02-27,BEVERAGES,240.0
2015-02-27,BEVERAGES,983.0
2015-02-27,BEVERAGES,758.0
2015-02-27,BEVERAGES,0.0
2015-02-27,BEVERAGES,3454.0
2015-02-27,BEVERAGES,414.0
2015-02-27,BEVERAGES,561.0
2015-02-27,BEVERAGES,242.0
2015-02-27,BEVERAGES,681.0
2015-02-27,BEVERAGES,1395.0
2015-02-27,BEVERAGES,601.0
2015-02-27,BEVERAGES,2301.0
2015-02-27,BEVERAGES,1358.0
2015-02-27,BEVERAGES,777.0
2015-02-27,BEVERAGES,976.0
2015-02-27,BEVERAGES,928.0
2015-02-27,BEVERAGES,978.0
2015-02-27,BEVERAGES,611.0
2015-02-27,BEVERAGES,0.0
2015-02-27,BEVERAGES,1815.0
2015-02-27,BEVERAGES,4210.0
2015-02-27,BEVERAGES,3124.0
2015-02-27,BEVERAGES,1958.0
2015-02-27,BEVERAGES,3659.0
2015-02-27,BEVERAGES,1585.0
2015-02-27,BEVERAGES,3478.0
2015-02-27,BEVERAGES,873.0
2015-02-27,BEVERAGES,1492.0
2015-02-27,BEVERAGES,2085.0
2015-02-27,BEVERAGES,0.0
2015-02-27,BEVERAGES,731.0
2015-02-27,BEVERAGES,670.0
2015-02-27,BEVERAGES,1368.0
2015-02-27,BEVERAGES,1968.0
2015-02-27,BEVERAGES,1949.0
2015-02-27,BEVERAGES,842.0
2015-02-28,BEVERAGES,1096.0
2015-02-28,BEVERAGES,618.0
2015-02-28,BEVERAGES,3764.0
2015-02-28,BEVERAGES,1029.0
2015-02-28,BEVERAGES,1395.0
2015-02-28,BEVERAGES,655.0
2015-02-28,BEVERAGES,777.0
2015-02-28,BEVERAGES,485.0
2015-02-28,BEVERAGES,1931.0
2015-02-28,BEVERAGES,1358.0
2015-02-28,BEVERAGES,2155.0
2015-02-28,BEVERAGES,1679.0
2015-02-28,BEVERAGES,1545.0
2015-02-28,BEVERAGES,0.0
2015-02-28,BEVERAGES,0.0
2015-02-28,BEVERAGES,695.0
2015-02-28,BEVERAGES,2232.0
2015-02-28,BEVERAGES,2456.0
2015-02-28,BEVERAGES,472.0
2015-02-28,BEVERAGES,1540.0
2015-02-28,BEVERAGES,1269.0
2015-02-28,BEVERAGES,0.0
2015-02-28,BEVERAGES,5302.0
2015-02-28,BEVERAGES,512.0
2015-02-28,BEVERAGES,1105.0
2015-02-28,BEVERAGES,303.0
2015-02-28,BEVERAGES,792.0
2015-02-28,BEVERAGES,1846.0
2015-02-28,BEVERAGES,1577.0
2015-02-28,BEVERAGES,1644.0
2015-02-28,BEVERAGES,1458.0
2015-02-28,BEVERAGES,1297.0
2015-02-28,BEVERAGES,1406.0
2015-02-28,BEVERAGES,1463.0
2015-02-28,BEVERAGES,1280.0
2015-02-28,BEVERAGES,771.0
2015-02-28,BEVERAGES,0.0
2015-02-28,BEVERAGES,1695.0
2015-02-28,BEVERAGES,7254.0
2015-02-28,BEVERAGES,4959.0
2015-02-28,BEVERAGES,4309.0
